League,Date,Home Team,Away Team,Home Score,Away Score
Championship,May 2001,Burnley,Birmingham City,0,0
Championship,May 2001,Gillingham,West Bromwich Albion,1,2
Championship,May 2001,Grimsby Town,Sheffield United,0,1
Championship,May 2001,Huddersfield Town,Queens Park Rangers,2,1
Championship,May 2001,Portsmouth,Fulham,1,1
Championship,May 2001,Sheffield Wednesday,Barnsley,2,1
Championship,May 2001,Stockport County,Crewe Alexandra,3,0
Championship,May 2001,Tranmere Rovers,Crystal Palace,1,1
Championship,May 2001,Wimbledon FC,Nottingham Forest,2,1
Championship,May 2001,Wolverhampton Wanderers,Blackburn Rovers,0,0
Championship,May 2001,Crewe Alexandra,Bolton Wanderers,2,1
Championship,May 2001,Sheffield United,Wimbledon FC,0,1
Championship,May 2001,Watford,Wolverhampton Wanderers,3,2
Championship,May 2001,Blackburn Rovers,Huddersfield Town,2,0
Championship,May 2001,Barnsley,Preston North End,0,4
Championship,May 2001,Birmingham City,Portsmouth,0,0
Championship,May 2001,Crewe Alexandra,Gillingham,2,1
Championship,May 2001,Crystal Palace,Bolton Wanderers,0,2
Championship,May 2001,Fulham,Sheffield Wednesday,1,1
Championship,May 2001,Norwich City,Burnley,2,3
Championship,May 2001,Nottingham Forest,Stockport County,1,0
Championship,May 2001,Queens Park Rangers,Tranmere Rovers,2,0
Championship,May 2001,West Bromwich Albion,Grimsby Town,0,1
Championship,May 2001,Burnley,West Bromwich Albion,1,1
Championship,May 2001,Gillingham,Sheffield United,4,1
Championship,May 2001,Grimsby Town,Watford,2,1
Championship,May 2001,Huddersfield Town,Fulham,1,2
Championship,May 2001,Portsmouth,Queens Park Rangers,1,1
Championship,May 2001,Preston North End,Nottingham Forest,1,1
Championship,May 2001,Sheffield Wednesday,Crystal Palace,4,1
Championship,May 2001,Stockport County,Blackburn Rovers,0,0
Championship,May 2001,Tranmere Rovers,Norwich City,0,1
Championship,May 2001,Wimbledon FC,Barnsley,1,1
Championship,May 2001,Wolverhampton Wanderers,Crewe Alexandra,0,0
Championship,May 2001,Bolton Wanderers,Birmingham City,2,2
Championship,May 2001,Blackburn Rovers,Fulham,1,2
Championship,May 2001,Crewe Alexandra,Queens Park Rangers,2,2
Championship,May 2001,Preston North End,Huddersfield Town,0,0
Championship,May 2001,Sheffield United,Norwich City,1,1
Championship,May 2001,Tranmere Rovers,Birmingham City,1,0
Championship,May 2001,Wimbledon FC,Burnley,0,2
Championship,May 2001,Fulham,West Bromwich Albion,0,0
Championship,May 2001,Gillingham,Norwich City,4,3
Championship,May 2001,Grimsby Town,Tranmere Rovers,3,1
Championship,May 2001,Portsmouth,Nottingham Forest,0,2
Championship,May 2001,Queens Park Rangers,Blackburn Rovers,1,3
Championship,May 2001,Sheffield United,Barnsley,1,2
Championship,May 2001,Stockport County,Sheffield Wednesday,2,1
Championship,May 2001,Watford,Crystal Palace,2,2
Championship,May 2001,Wimbledon FC,Birmingham City,3,1
Championship,May 2001,Wolverhampton Wanderers,Huddersfield Town,0,1
Championship,May 2001,Burnley,Preston North End,3,0
Championship,May 2001,Blackburn Rovers,Sheffield United,1,1
Championship,May 2001,Wolverhampton Wanderers,Wimbledon FC,0,1
Championship,May 2001,Crystal Palace,Huddersfield Town,0,0
Championship,May 2001,Watford,Nottingham Forest,3,0
Championship,May 2001,Bolton Wanderers,Stockport County,1,1
Championship,May 2001,Blackburn Rovers,Burnley,5,0
Championship,May 2001,Birmingham City,Wolverhampton Wanderers,0,1
Championship,May 2001,Sheffield Wednesday,Sheffield United,1,2
Championship,May 2001,Barnsley,Stockport County,0,2
Championship,May 2001,Bolton Wanderers,Wimbledon FC,2,2
Championship,May 2001,Crystal Palace,Crewe Alexandra,1,0
Championship,May 2001,Huddersfield Town,Portsmouth,4,1
Championship,May 2001,Norwich City,Grimsby Town,2,1
Championship,May 2001,Nottingham Forest,Queens Park Rangers,1,1
Championship,May 2001,Preston North End,Gillingham,0,0
Championship,May 2001,West Bromwich Albion,Watford,3,0
Championship,May 2001,Tranmere Rovers,Fulham,1,4
Championship,May 2001,Barnsley,Gillingham,3,1
Championship,May 2001,West Bromwich Albion,Tranmere Rovers,2,1
Championship,May 2001,Burnley,Queens Park Rangers,2,1
Championship,May 2001,Birmingham City,Sheffield Wednesday,1,2
Championship,May 2001,Gillingham,Tranmere Rovers,2,1
Championship,May 2001,Grimsby Town,Birmingham City,1,1
Championship,May 2001,Wolverhampton Wanderers,West Bromwich Albion,3,1
Championship,May 2001,Blackburn Rovers,Wimbledon FC,1,1
Championship,May 2001,Crewe Alexandra,Portsmouth,1,0
Championship,May 2001,Crystal Palace,Fulham,0,2
Championship,May 2001,Huddersfield Town,Sheffield United,2,1
Championship,May 2001,Norwich City,Preston North End,1,2
Championship,May 2001,Nottingham Forest,Bolton Wanderers,0,2
Championship,May 2001,Queens Park Rangers,Grimsby Town,0,1
Championship,May 2001,Sheffield Wednesday,Burnley,2,0
Championship,May 2001,Stockport County,Birmingham City,2,0
Championship,May 2001,Tranmere Rovers,Barnsley,2,3
Championship,May 2001,Birmingham City,Blackburn Rovers,0,2
Championship,May 2001,Preston North End,Wolverhampton Wanderers,2,0
Championship,May 2001,Tranmere Rovers,Portsmouth,1,1
Championship,May 2001,Crewe Alexandra,Nottingham Forest,1,0
Championship,May 2001,Grimsby Town,Wimbledon FC,1,1
Championship,May 2001,Watford,Burnley,0,1
Championship,May 2001,Barnsley,Huddersfield Town,3,1
Championship,May 2001,Birmingham City,Crewe Alexandra,2,0
Championship,May 2001,Bolton Wanderers,Gillingham,3,3
Championship,May 2001,Fulham,Queens Park Rangers,2,0
Championship,May 2001,Grimsby Town,Wolverhampton Wanderers,0,2
Championship,May 2001,Portsmouth,Stockport County,2,1
Championship,May 2001,Sheffield United,Nottingham Forest,1,3
Championship,May 2001,Watford,Norwich City,4,1
Championship,May 2001,West Bromwich Albion,Sheffield Wednesday,1,2
Championship,May 2001,Wimbledon FC,Crystal Palace,1,0
Championship,May 2001,Nottingham Forest,Barnsley,1,0
Championship,May 2001,Sheffield Wednesday,Portsmouth,0,0
Championship,May 2001,Queens Park Rangers,Watford,1,1
Championship,May 2001,Crewe Alexandra,Sheffield United,1,0
Championship,May 2001,Crystal Palace,Birmingham City,1,2
Championship,May 2001,Gillingham,Wimbledon FC,0,0
Championship,May 2001,Huddersfield Town,Grimsby Town,0,0
Championship,May 2001,Norwich City,West Bromwich Albion,0,1
Championship,May 2001,Stockport County,Burnley,0,0
Championship,May 2001,Tranmere Rovers,Preston North End,1,1
Championship,May 2001,Fulham,Bolton Wanderers,1,1
Championship,May 2001,Blackburn Rovers,West Bromwich Albion,1,0
Championship,May 2001,Crewe Alexandra,Tranmere Rovers,3,1
Championship,May 2001,Crystal Palace,Preston North End,0,2
Championship,May 2001,Grimsby Town,Barnsley,0,2
Championship,May 2001,Huddersfield Town,Norwich City,2,0
Championship,May 2001,Portsmouth,Burnley,2,0
Championship,May 2001,Queens Park Rangers,Sheffield United,1,3
Championship,May 2001,Sheffield Wednesday,Gillingham,2,1
Championship,May 2001,Stockport County,Wimbledon FC,2,2
Championship,May 2001,Wolverhampton Wanderers,Nottingham Forest,2,0
Championship,May 2001,Birmingham City,Watford,2,0
Championship,May 2001,Tranmere Rovers,Huddersfield Town,2,0
Championship,May 2001,Barnsley,Crewe Alexandra,3,0
Championship,May 2001,Burnley,Huddersfield Town,1,0
Championship,May 2001,Gillingham,Fulham,0,2
Championship,May 2001,Norwich City,Wolverhampton Wanderers,1,0
Championship,May 2001,Nottingham Forest,Grimsby Town,3,1
Championship,May 2001,Preston North End,Sheffield Wednesday,2,0
Championship,May 2001,Sheffield United,Crystal Palace,1,0
Championship,May 2001,Watford,Stockport County,2,2
Championship,May 2001,West Bromwich Albion,Portsmouth,2,0
Championship,May 2001,Wimbledon FC,Queens Park Rangers,5,0
Championship,May 2001,Bolton Wanderers,Blackburn Rovers,1,4
Championship,May 2001,Nottingham Forest,Sheffield Wednesday,0,1
Championship,May 2001,Barnsley,Crystal Palace,1,0
Championship,May 2001,Burnley,Fulham,2,1
Championship,May 2001,Gillingham,Queens Park Rangers,0,1
Championship,May 2001,Norwich City,Stockport County,4,0
Championship,May 2001,Preston North End,Birmingham City,0,2
Championship,May 2001,Watford,Blackburn Rovers,0,1
Championship,May 2001,West Bromwich Albion,Crewe Alexandra,2,2
Championship,May 2001,Bolton Wanderers,Grimsby Town,2,2
Championship,May 2001,Sheffield United,Wolverhampton Wanderers,1,0
Championship,May 2001,Birmingham City,West Bromwich Albion,2,1
Championship,May 2001,Crewe Alexandra,Watford,2,0
Championship,May 2001,Crystal Palace,Norwich City,1,1
Championship,May 2001,Fulham,Nottingham Forest,1,0
Championship,May 2001,Grimsby Town,Burnley,1,0
Championship,May 2001,Huddersfield Town,Gillingham,2,3
Championship,May 2001,Queens Park Rangers,Barnsley,2,0
Championship,May 2001,Portsmouth,Bolton Wanderers,1,2
Championship,May 2001,Sheffield Wednesday,Tranmere Rovers,1,0
Championship,May 2001,Stockport County,Preston North End,0,1
Championship,May 2001,Barnsley,Fulham,0,0
Championship,May 2001,Bolton Wanderers,Huddersfield Town,2,2
Championship,May 2001,Burnley,Crystal Palace,1,2
Championship,May 2001,Gillingham,Grimsby Town,1,0
Championship,May 2001,Norwich City,Crewe Alexandra,1,1
Championship,May 2001,Nottingham Forest,Blackburn Rovers,2,1
Championship,April 2001,Bolton Wanderers,Preston North End,3,0
Championship,April 2001,Bolton Wanderers,West Bromwich Albion,3,0
Championship,April 2001,Preston North End,Birmingham City,2,1
Championship,April 2001,Bolton Wanderers,Sheffield United,1,1
Championship,April 2001,Burnley,Watford,2,0
Championship,April 2001,Gillingham,Blackburn Rovers,1,1
Championship,April 2001,Grimsby Town,Fulham,1,0
Championship,April 2001,Huddersfield Town,Birmingham City,1,2
Championship,April 2001,Portsmouth,Barnsley,3,0
Championship,April 2001,Preston North End,West Bromwich Albion,2,1
Championship,April 2001,Sheffield Wednesday,Crewe Alexandra,0,0
Championship,April 2001,Stockport County,Crystal Palace,0,1
Championship,April 2001,Tranmere Rovers,Nottingham Forest,2,2
Championship,April 2001,Wimbledon FC,Norwich City,0,0
Championship,April 2001,Wolverhampton Wanderers,Queens Park Rangers,1,1
Championship,April 2001,Portsmouth,Crystal Palace,2,4
Championship,April 2001,Preston North End,Blackburn Rovers,0,1
Championship,April 2001,Gillingham,Watford,0,3
Championship,April 2001,Wimbledon FC,Huddersfield Town,1,1
Championship,April 2001,Wolverhampton Wanderers,Bolton Wanderers,0,2
Championship,April 2001,Blackburn Rovers,Portsmouth,3,1
Championship,April 2001,Birmingham City,Grimsby Town,1,0
Championship,April 2001,Crewe Alexandra,Preston North End,1,3
Championship,April 2001,Crystal Palace,Wolverhampton Wanderers,0,2
Championship,April 2001,Fulham,Wimbledon FC,1,1
Championship,April 2001,Norwich City,Sheffield Wednesday,1,0
Championship,April 2001,Nottingham Forest,Gillingham,0,1
Championship,April 2001,Queens Park Rangers,Stockport County,0,3
Championship,April 2001,Sheffield United,Burnley,2,0
Championship,April 2001,Watford,Tranmere Rovers,1,1
Championship,April 2001,West Bromwich Albion,Huddersfield Town,1,1
Championship,April 2001,Barnsley,Bolton Wanderers,0,1
Championship,April 2001,Burnley,Tranmere Rovers,2,1
Championship,April 2001,Fulham,Wolverhampton Wanderers,2,0
Championship,April 2001,Grimsby Town,Blackburn Rovers,1,4
Championship,April 2001,Wimbledon FC,Crewe Alexandra,3,3
Championship,April 2001,Preston North End,Watford,3,2
Championship,April 2001,Bolton Wanderers,Norwich City,1,0
Championship,April 2001,Burnley,Birmingham City,0,0
Championship,April 2001,Gillingham,West Bromwich Albion,1,2
Championship,April 2001,Grimsby Town,Sheffield United,0,1
Championship,April 2001,Huddersfield Town,Queens Park Rangers,2,1
Championship,April 2001,Portsmouth,Fulham,1,1
Championship,April 2001,Sheffield Wednesday,Barnsley,2,1
Championship,April 2001,Stockport County,Crewe Alexandra,3,0
Championship,April 2001,Tranmere Rovers,Crystal Palace,1,1
Championship,April 2001,Wimbledon FC,Nottingham Forest,2,1
Championship,April 2001,Wolverhampton Wanderers,Blackburn Rovers,0,0
Championship,April 2001,Crewe Alexandra,Bolton Wanderers,2,1
Championship,April 2001,Sheffield United,Wimbledon FC,0,1
Championship,April 2001,Watford,Wolverhampton Wanderers,3,2
Championship,April 2001,Blackburn Rovers,Huddersfield Town,2,0
Championship,April 2001,Barnsley,Preston North End,0,4
Championship,April 2001,Birmingham City,Portsmouth,0,0
Championship,April 2001,Crewe Alexandra,Gillingham,2,1
Championship,April 2001,Crystal Palace,Bolton Wanderers,0,2
Championship,April 2001,Fulham,Sheffield Wednesday,1,1
Championship,April 2001,Norwich City,Burnley,2,3
Championship,April 2001,Nottingham Forest,Stockport County,1,0
Championship,April 2001,Queens Park Rangers,Tranmere Rovers,2,0
Championship,April 2001,West Bromwich Albion,Grimsby Town,0,1
Championship,April 2001,Burnley,West Bromwich Albion,1,1
Championship,April 2001,Gillingham,Sheffield United,4,1
Championship,April 2001,Grimsby Town,Watford,2,1
Championship,April 2001,Huddersfield Town,Fulham,1,2
Championship,April 2001,Portsmouth,Queens Park Rangers,1,1
Championship,April 2001,Preston North End,Nottingham Forest,1,1
Championship,April 2001,Sheffield Wednesday,Crystal Palace,4,1
Championship,April 2001,Stockport County,Blackburn Rovers,0,0
Championship,April 2001,Tranmere Rovers,Norwich City,0,1
Championship,April 2001,Wimbledon FC,Barnsley,1,1
Championship,April 2001,Wolverhampton Wanderers,Crewe Alexandra,0,0
Championship,April 2001,Bolton Wanderers,Birmingham City,2,2
Championship,April 2001,Blackburn Rovers,Fulham,1,2
Championship,April 2001,Crewe Alexandra,Queens Park Rangers,2,2
Championship,April 2001,Preston North End,Huddersfield Town,0,0
Championship,April 2001,Sheffield United,Norwich City,1,1
Championship,April 2001,Tranmere Rovers,Birmingham City,1,0
Championship,April 2001,Wimbledon FC,Burnley,0,2
Championship,April 2001,Fulham,West Bromwich Albion,0,0
Championship,April 2001,Gillingham,Norwich City,4,3
Championship,April 2001,Grimsby Town,Tranmere Rovers,3,1
Championship,April 2001,Portsmouth,Nottingham Forest,0,2
Championship,April 2001,Queens Park Rangers,Blackburn Rovers,1,3
Championship,April 2001,Sheffield United,Barnsley,1,2
Championship,April 2001,Stockport County,Sheffield Wednesday,2,1
Championship,April 2001,Watford,Crystal Palace,2,2
Championship,April 2001,Wimbledon FC,Birmingham City,3,1
Championship,April 2001,Wolverhampton Wanderers,Huddersfield Town,0,1
Championship,April 2001,Burnley,Preston North End,3,0
Championship,April 2001,Blackburn Rovers,Sheffield United,1,1
Championship,April 2001,Wolverhampton Wanderers,Wimbledon FC,0,1
Championship,April 2001,Crystal Palace,Huddersfield Town,0,0
Championship,April 2001,Watford,Nottingham Forest,3,0
Championship,April 2001,Bolton Wanderers,Stockport County,1,1
Championship,April 2001,Blackburn Rovers,Burnley,5,0
Championship,April 2001,Birmingham City,Wolverhampton Wanderers,0,1
Championship,April 2001,Sheffield Wednesday,Sheffield United,1,2
Championship,April 2001,Barnsley,Stockport County,0,2
Championship,April 2001,Bolton Wanderers,Wimbledon FC,2,2
Championship,April 2001,Crystal Palace,Crewe Alexandra,1,0
Championship,April 2001,Huddersfield Town,Portsmouth,4,1
Championship,April 2001,Norwich City,Grimsby Town,2,1
Championship,April 2001,Nottingham Forest,Queens Park Rangers,1,1
Championship,April 2001,Preston North End,Gillingham,0,0
Championship,April 2001,West Bromwich Albion,Watford,3,0
Championship,April 2001,Tranmere Rovers,Fulham,1,4
Championship,April 2001,Barnsley,Gillingham,3,1
Championship,April 2001,West Bromwich Albion,Tranmere Rovers,2,1
Championship,April 2001,Burnley,Queens Park Rangers,2,1
Championship,April 2001,Birmingham City,Sheffield Wednesday,1,2
Championship,April 2001,Gillingham,Tranmere Rovers,2,1
Championship,April 2001,Grimsby Town,Birmingham City,1,1
Championship,April 2001,Wolverhampton Wanderers,West Bromwich Albion,3,1
Championship,April 2001,Blackburn Rovers,Wimbledon FC,1,1
Championship,April 2001,Crewe Alexandra,Portsmouth,1,0
Championship,April 2001,Crystal Palace,Fulham,0,2
Championship,April 2001,Huddersfield Town,Sheffield United,2,1
Championship,April 2001,Norwich City,Preston North End,1,2
Championship,April 2001,Nottingham Forest,Bolton Wanderers,0,2
Championship,April 2001,Queens Park Rangers,Grimsby Town,0,1
Championship,April 2001,Sheffield Wednesday,Burnley,2,0
Championship,April 2001,Stockport County,Birmingham City,2,0
Championship,April 2001,Tranmere Rovers,Barnsley,2,3
Championship,April 2001,Birmingham City,Blackburn Rovers,0,2
Championship,April 2001,Preston North End,Wolverhampton Wanderers,2,0
Championship,April 2001,Tranmere Rovers,Portsmouth,1,1
Championship,April 2001,Crewe Alexandra,Nottingham Forest,1,0
Championship,April 2001,Grimsby Town,Wimbledon FC,1,1
Championship,April 2001,Watford,Burnley,0,1
Championship,April 2001,Barnsley,Huddersfield Town,3,1
Championship,April 2001,Birmingham City,Crewe Alexandra,2,0
Championship,April 2001,Bolton Wanderers,Gillingham,3,3
Championship,April 2001,Fulham,Queens Park Rangers,2,0
Championship,April 2001,Grimsby Town,Wolverhampton Wanderers,0,2
Championship,April 2001,Portsmouth,Stockport County,2,1
Championship,April 2001,Sheffield United,Nottingham Forest,1,3
Championship,April 2001,Watford,Norwich City,4,1
Championship,April 2001,West Bromwich Albion,Sheffield Wednesday,1,2
Championship,April 2001,Wimbledon FC,Crystal Palace,1,0
Championship,April 2001,Nottingham Forest,Barnsley,1,0
Championship,April 2001,Sheffield Wednesday,Portsmouth,0,0
Championship,April 2001,Queens Park Rangers,Watford,1,1
Championship,April 2001,Crewe Alexandra,Sheffield United,1,0
Championship,April 2001,Crystal Palace,Birmingham City,1,2
Championship,April 2001,Gillingham,Wimbledon FC,0,0
Championship,April 2001,Huddersfield Town,Grimsby Town,0,0
Championship,April 2001,Norwich City,West Bromwich Albion,0,1
Championship,April 2001,Stockport County,Burnley,0,0
Championship,April 2001,Tranmere Rovers,Preston North End,1,1
Championship,April 2001,Fulham,Bolton Wanderers,1,1
Championship,April 2001,Blackburn Rovers,West Bromwich Albion,1,0
Championship,April 2001,Crewe Alexandra,Tranmere Rovers,3,1
Championship,April 2001,Crystal Palace,Preston North End,0,2
Championship,April 2001,Grimsby Town,Barnsley,0,2
Championship,April 2001,Huddersfield Town,Norwich City,2,0
Championship,April 2001,Portsmouth,Burnley,2,0
Championship,April 2001,Queens Park Rangers,Sheffield United,1,3
Championship,April 2001,Sheffield Wednesday,Gillingham,2,1
Championship,April 2001,Stockport County,Wimbledon FC,2,2
Championship,April 2001,Wolverhampton Wanderers,Nottingham Forest,2,0
Championship,April 2001,Birmingham City,Watford,2,0
Championship,April 2001,Tranmere Rovers,Huddersfield Town,2,0
Championship,April 2001,Barnsley,Crewe Alexandra,3,0
Championship,April 2001,Burnley,Huddersfield Town,1,0
Championship,April 2001,Gillingham,Fulham,0,2
Championship,April 2001,Norwich City,Wolverhampton Wanderers,1,0
Championship,April 2001,Nottingham Forest,Grimsby Town,3,1
Championship,April 2001,Preston North End,Sheffield Wednesday,2,0
Championship,April 2001,Sheffield United,Crystal Palace,1,0
Championship,April 2001,Watford,Stockport County,2,2
Championship,April 2001,West Bromwich Albion,Portsmouth,2,0
Championship,April 2001,Wimbledon FC,Queens Park Rangers,5,0
Championship,April 2001,Bolton Wanderers,Blackburn Rovers,1,4
Championship,April 2001,Nottingham Forest,Sheffield Wednesday,0,1
Championship,April 2001,Barnsley,Crystal Palace,1,0
Championship,April 2001,Burnley,Fulham,2,1
Championship,April 2001,Gillingham,Queens Park Rangers,0,1
Championship,April 2001,Norwich City,Stockport County,4,0
Championship,April 2001,Preston North End,Birmingham City,0,2
Championship,April 2001,Watford,Blackburn Rovers,0,1
Championship,April 2001,West Bromwich Albion,Crewe Alexandra,2,2
Championship,April 2001,Bolton Wanderers,Grimsby Town,2,2
Championship,April 2001,Sheffield United,Wolverhampton Wanderers,1,0
Championship,April 2001,Birmingham City,West Bromwich Albion,2,1
Championship,April 2001,Crewe Alexandra,Watford,2,0
Championship,April 2001,Crystal Palace,Norwich City,1,1
Championship,April 2001,Fulham,Nottingham Forest,1,0
Championship,April 2001,Grimsby Town,Burnley,1,0
Championship,April 2001,Huddersfield Town,Gillingham,2,3
Championship,April 2001,Queens Park Rangers,Barnsley,2,0
Championship,April 2001,Portsmouth,Bolton Wanderers,1,2
Championship,April 2001,Sheffield Wednesday,Tranmere Rovers,1,0
Championship,April 2001,Stockport County,Preston North End,0,1
Championship,April 2001,Barnsley,Fulham,0,0
Championship,April 2001,Bolton Wanderers,Huddersfield Town,2,2
Championship,April 2001,Burnley,Crystal Palace,1,2
Championship,April 2001,Gillingham,Grimsby Town,1,0
Championship,April 2001,Norwich City,Crewe Alexandra,1,1
Championship,April 2001,Nottingham Forest,Blackburn Rovers,2,1
Championship,March 2001,Bolton Wanderers,Preston North End,3,0
Championship,March 2001,Bolton Wanderers,West Bromwich Albion,3,0
Championship,March 2001,Preston North End,Birmingham City,2,1
Championship,March 2001,Bolton Wanderers,Sheffield United,1,1
Championship,March 2001,Burnley,Watford,2,0
Championship,March 2001,Gillingham,Blackburn Rovers,1,1
Championship,March 2001,Grimsby Town,Fulham,1,0
Championship,March 2001,Huddersfield Town,Birmingham City,1,2
Championship,March 2001,Portsmouth,Barnsley,3,0
Championship,March 2001,Preston North End,West Bromwich Albion,2,1
Championship,March 2001,Sheffield Wednesday,Crewe Alexandra,0,0
Championship,March 2001,Stockport County,Crystal Palace,0,1
Championship,March 2001,Tranmere Rovers,Nottingham Forest,2,2
Championship,March 2001,Wimbledon FC,Norwich City,0,0
Championship,March 2001,Wolverhampton Wanderers,Queens Park Rangers,1,1
Championship,March 2001,Portsmouth,Crystal Palace,2,4
Championship,March 2001,Preston North End,Blackburn Rovers,0,1
Championship,March 2001,Gillingham,Watford,0,3
Championship,March 2001,Wimbledon FC,Huddersfield Town,1,1
Championship,March 2001,Wolverhampton Wanderers,Bolton Wanderers,0,2
Championship,March 2001,Blackburn Rovers,Portsmouth,3,1
Championship,March 2001,Birmingham City,Grimsby Town,1,0
Championship,March 2001,Crewe Alexandra,Preston North End,1,3
Championship,March 2001,Crystal Palace,Wolverhampton Wanderers,0,2
Championship,March 2001,Fulham,Wimbledon FC,1,1
Championship,March 2001,Norwich City,Sheffield Wednesday,1,0
Championship,March 2001,Nottingham Forest,Gillingham,0,1
Championship,March 2001,Queens Park Rangers,Stockport County,0,3
Championship,March 2001,Sheffield United,Burnley,2,0
Championship,March 2001,Watford,Tranmere Rovers,1,1
Championship,March 2001,West Bromwich Albion,Huddersfield Town,1,1
Championship,March 2001,Barnsley,Bolton Wanderers,0,1
Championship,March 2001,Burnley,Tranmere Rovers,2,1
Championship,March 2001,Fulham,Wolverhampton Wanderers,2,0
Championship,March 2001,Grimsby Town,Blackburn Rovers,1,4
Championship,March 2001,Wimbledon FC,Crewe Alexandra,3,3
Championship,March 2001,Preston North End,Watford,3,2
Championship,March 2001,Bolton Wanderers,Norwich City,1,0
Championship,March 2001,Burnley,Birmingham City,0,0
Championship,March 2001,Gillingham,West Bromwich Albion,1,2
Championship,March 2001,Grimsby Town,Sheffield United,0,1
Championship,March 2001,Huddersfield Town,Queens Park Rangers,2,1
Championship,March 2001,Portsmouth,Fulham,1,1
Championship,March 2001,Sheffield Wednesday,Barnsley,2,1
Championship,March 2001,Stockport County,Crewe Alexandra,3,0
Championship,March 2001,Tranmere Rovers,Crystal Palace,1,1
Championship,March 2001,Wimbledon FC,Nottingham Forest,2,1
Championship,March 2001,Wolverhampton Wanderers,Blackburn Rovers,0,0
Championship,March 2001,Crewe Alexandra,Bolton Wanderers,2,1
Championship,March 2001,Sheffield United,Wimbledon FC,0,1
Championship,March 2001,Watford,Wolverhampton Wanderers,3,2
Championship,March 2001,Blackburn Rovers,Huddersfield Town,2,0
Championship,March 2001,Barnsley,Preston North End,0,4
Championship,March 2001,Birmingham City,Portsmouth,0,0
Championship,March 2001,Crewe Alexandra,Gillingham,2,1
Championship,March 2001,Crystal Palace,Bolton Wanderers,0,2
Championship,March 2001,Fulham,Sheffield Wednesday,1,1
Championship,March 2001,Norwich City,Burnley,2,3
Championship,March 2001,Nottingham Forest,Stockport County,1,0
Championship,March 2001,Queens Park Rangers,Tranmere Rovers,2,0
Championship,March 2001,West Bromwich Albion,Grimsby Town,0,1
Championship,March 2001,Burnley,West Bromwich Albion,1,1
Championship,March 2001,Gillingham,Sheffield United,4,1
Championship,March 2001,Grimsby Town,Watford,2,1
Championship,March 2001,Huddersfield Town,Fulham,1,2
Championship,March 2001,Portsmouth,Queens Park Rangers,1,1
Championship,March 2001,Preston North End,Nottingham Forest,1,1
Championship,March 2001,Sheffield Wednesday,Crystal Palace,4,1
Championship,March 2001,Stockport County,Blackburn Rovers,0,0
Championship,March 2001,Tranmere Rovers,Norwich City,0,1
Championship,March 2001,Wimbledon FC,Barnsley,1,1
Championship,March 2001,Wolverhampton Wanderers,Crewe Alexandra,0,0
Championship,March 2001,Bolton Wanderers,Birmingham City,2,2
Championship,March 2001,Blackburn Rovers,Fulham,1,2
Championship,March 2001,Crewe Alexandra,Queens Park Rangers,2,2
Championship,March 2001,Preston North End,Huddersfield Town,0,0
Championship,March 2001,Sheffield United,Norwich City,1,1
Championship,March 2001,Tranmere Rovers,Birmingham City,1,0
Championship,March 2001,Wimbledon FC,Burnley,0,2
Championship,March 2001,Fulham,West Bromwich Albion,0,0
